Sku_ID,pro_code,pro_name,total_rating_count,average_rating,img_url,short_description,search_keyword,product_url,Product_Rank,Page_No,TimeStamp,Price,Price_per_unit
29RISHA7TNYJ,PRD29RISHA7TNYJ,tea strainers tea funnel tea leaves separator tea mesh tea filter,,,https://i5.walmartimages.com/asr/a6a855ce-c56f-4cbb-969b-d0cdeba5e759_1.0554d2ba137c8d3d3f3d5aa86420fdac.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD29RISHA7TNYJ,50,24,12/8/2022 6:21,15.33,
4NZSR3JPIWTF,PRD4NZSR3JPIWTF,destyer 100pcs Tea Filter Bags Disposable with Drawstring for Loose Leaf Tea with Natural Unbleached Cloth,,,https://i5.walmartimages.com/asr/428c26f6-dbbb-462d-87cf-0ac61120cc67_1.b082160317c932b5982cae6b9ed7fdae.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4NZSR3JPIWTF,51,24,12/8/2022 6:21,14.56,
5E8FPLQI4PO4,PRD5E8FPLQI4PO4,"Mighty Leaf Tea Chamomile Citrus Whole Leaf Herb Tea | 100UN/Unit, 1 Unit/Case",,,https://i5.walmartimages.com/asr/aa3def5f-145d-45ca-9619-acb2a0393fce.b4bc319380d741c5b6c503561dc81aca.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5E8FPLQI4PO4,52,24,12/8/2022 6:21,106.85,
4HQKS0AILMLS,PRD4HQKS0AILMLS,Youkk 100pcs Tea Filter Bags Disposable with Drawstring for Loose Leaf Tea with Natural Unbleached Cloth,,,https://i5.walmartimages.com/asr/e6a1c005-2b1e-4211-87f1-8c252af54555_1.7bde16eceb1cdb65fc8052fd08cce77a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4HQKS0AILMLS,53,24,12/8/2022 6:21,9.97,
6RZ70K2A03K9,PRD6RZ70K2A03K9,a2zchef Higgins & Burke - Tea Bags - Lemon Tea Each [1 ct],,,https://i5.walmartimages.com/asr/f1b9da7e-e63d-40fc-a971-dd17aa0945e8.094aceb9fa31f17905f23aacc3fe9dfc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6RZ70K2A03K9,54,24,12/8/2022 6:21,27.24,
0ZSFWOEP05X5,PRD0ZSFWOEP05X5,Honest Tea 16 fl. oz. Organic Peach Oo-La-Long Herbal Iced Tea - 12/Case,,,https://i5.walmartimages.com/asr/5297ff14-a3b8-4fa6-88e7-82b68081f3bb.19df42feaf71b4a756266e0803dc00ce.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0ZSFWOEP05X5,55,24,12/8/2022 6:21,61.71,
45ZXK695OGAD,PRD45ZXK695OGAD,"Silicone Tea Strainer, Tea Infuser, Tea Strainer, Tea Bag, Tea Str",,,https://i5.walmartimages.com/asr/3f531447-8999-4e40-8563-1a9af791af55.34d3ed2cd9835208ee9e86d4a338ea31.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD45ZXK695OGAD,56,24,12/8/2022 6:21,29.16,
3DN8CKJMPIRO,PRD3DN8CKJMPIRO,Biofix Verbena Tea 20x1.75g,,,https://i5.walmartimages.com/asr/2cba0ef2-b654-4823-bf4a-9d2b6c73b966.2e1ade5ecf1df45a2b8c8677c79ec95d.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3DN8CKJMPIRO,57,24,12/8/2022 6:21,6.99,
0XF4N9KV3JOQ,PRD0XF4N9KV3JOQ,Pure Leaf 1 Gallon Black Tea with Raspberry Iced Tea Filter Bags - 32/Case,,,https://i5.walmartimages.com/asr/f9147a69-92dc-45ad-8a21-b0e2460208f3.fc8f2aca94c27d38716ab2c235316688.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0XF4N9KV3JOQ,58,24,12/8/2022 6:21,145.08,
1Y89CJTYJW4P,PRD1Y89CJTYJW4P,justharion 100pcs Tea Filter Bags Disposable with Drawstring for Loose Leaf Tea with Natural Unbleached Cloth,,,https://i5.walmartimages.com/asr/e6a1c005-2b1e-4211-87f1-8c252af54555_1.7bde16eceb1cdb65fc8052fd08cce77a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1Y89CJTYJW4P,59,24,12/8/2022 6:21,13.24,
6PYU9FIZPBGO,PRD6PYU9FIZPBGO,"400ml Glass Teapot with Removable Infuser, Stovetop Safe Tea Kettle, Blooming",,,https://i5.walmartimages.com/asr/ea683702-c73a-4077-81b5-f5a69502cbec.2c263f1ed89f71a90b0cf37184fe9a66.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6PYU9FIZPBGO,1,24,12/8/2022 6:21,29.8,
2MJ796A0UV69,PRD2MJ796A0UV69,Borosilicate Glass Thick Teapot Handmade Heat Resistant Flower Tea Pot|Teapots,,,https://i5.walmartimages.com/asr/159d821c-accc-4ed6-8d38-af522107f6ac.2d397aeb7d48a64d8c636fbd3b6192d3.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2MJ796A0UV69,2,24,12/8/2022 6:21,23.71,
1U9FC0CB9XH4,3XCD4KVT0UFR,Foldable Reusable Coffee Filters Stainless Steel Tea Drip Holder (Black),,,https://i5.walmartimages.com/asr/8c848a97-404b-48dc-87a3-97570e1fc458.d8bffd81fbf75315b59d720661ea2e3c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/3XCD4KVT0UFR,3,24,12/8/2022 6:21,12.59,
7JCUS1XHD7S8,PRD7JCUS1XHD7S8,Labymos Pour Over Coffee Kettle 20oz/ 600ml Long Narrow Spout Hand Drip Coffee Tea Pot with Lid Wood Handle Glass Pour Over Coffee & Tea Kettles,,,https://i5.walmartimages.com/asr/563ff7f6-8d2f-4083-af38-83fdb0de58dc.25682493bb31015a2347038d144fa24c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7JCUS1XHD7S8,4,24,12/8/2022 6:21,73.23,
3B66GO19P185,PRD3B66GO19P185,"Blooming Tea Pot Set, Luxury British Design with Relief Decor Gold Trims, Hand-Crafted Clear Teapot with Warmer, 40oz Glass Teapot with Infuser, Stove-Safe Tea Party Gift Home Décor",,,https://i5.walmartimages.com/asr/956cf5e2-636a-4900-b2eb-5fed0bd4b106.0c75c15f78b9345ce02f445ec6459f07.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3B66GO19P185,5,24,12/8/2022 6:21,97.18,
3W3T7DXHN90O,PRD3W3T7DXHN90O,SHTKUYING Silicone Strawberry Tea Bag Tea Maker Tea Bag Tea Drain Tea Strainer Tea Strainer,,,https://i5.walmartimages.com/asr/ea8d272a-c1ae-45c7-a623-2ad890cb33eb.0e833f74a1c4ad22feee570f7bdcf621.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3W3T7DXHN90O,6,24,12/8/2022 6:21,28,
2DQMJ5NOH52W,PRD2DQMJ5NOH52W,"Tea strainers, fine-meshed tea stick loose tea (detox tea, Darjleeg tea, mate tea), 2 pieces",,,https://i5.walmartimages.com/asr/5f0c0b32-fa8f-4347-9a8c-a5df5507fd56.8dcfbc9552eb0bfe02f91bf6b82b8094.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2DQMJ5NOH52W,7,24,12/8/2022 6:21,22.16,
15URPDFR8KNN,PRD15URPDFR8KNN,"Tea strainers, fine-meshed tea stick loose tea (detox tea, Darjleeg tea, mate tea), 2 pieces",,,https://i5.walmartimages.com/asr/5f0c0b32-fa8f-4347-9a8c-a5df5507fd56.8dcfbc9552eb0bfe02f91bf6b82b8094.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD15URPDFR8KNN,8,24,12/8/2022 6:21,22.6,
18TDTAW71G5X,PRD18TDTAW71G5X,"3PCS Tea Infuser, Upgraded Tea Strainer, Premium Tea Infusers for Loose Tea, Tea Steeper, Tea Ball",,,https://i5.walmartimages.com/asr/65dad10f-eebc-4f17-b416-96d67f1ee00a.cbb78e595996b431fbabaa3e065fbb53.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD18TDTAW71G5X,9,24,12/8/2022 6:21,42.44,
64SPRGCFBJPI,PRD64SPRGCFBJPI,Stainless Steel Silicone Tea Maker Tea Leaking Tea Separated Tea Residue Tea Filter Household Tea Brewing Tea Set,,,https://i5.walmartimages.com/asr/c3c2993f-4dcc-4fd9-a967-d8364f90fd32.cc8c85c97ea8e2099a5c0190026d1c95.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD64SPRGCFBJPI,10,24,12/8/2022 6:21,37.99,
119TBBCVZNC8,PRD119TBBCVZNC8,Stainless Steel Silicone Tea Maker Tea Leaking Tea Separated Tea Residue Tea Filter Household Tea Brewing Tea Set,,,https://i5.walmartimages.com/asr/c3c2993f-4dcc-4fd9-a967-d8364f90fd32.cc8c85c97ea8e2099a5c0190026d1c95.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD119TBBCVZNC8,11,24,12/8/2022 6:21,16.98,
1G56M29O3VCA,PRD1G56M29O3VCA,Stainless Steel Silicone Tea Maker Tea Leaking Tea Separated Tea Residue Tea Filter Household Tea Brewing Tea Set,,,https://i5.walmartimages.com/asr/c3c2993f-4dcc-4fd9-a967-d8364f90fd32.cc8c85c97ea8e2099a5c0190026d1c95.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1G56M29O3VCA,12,24,12/8/2022 6:21,38.99,
1ZESP4BQ7CB4,PRD1ZESP4BQ7CB4,Stainless Steel Silicone Tea Maker Tea Leaking Tea Separated Tea Residue Tea Filter Household Tea Brewing Tea Set,,,https://i5.walmartimages.com/asr/c3c2993f-4dcc-4fd9-a967-d8364f90fd32.cc8c85c97ea8e2099a5c0190026d1c95.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1ZESP4BQ7CB4,13,24,12/8/2022 6:21,38.09,
1HB5Y0EDP88T,PRD1HB5Y0EDP88T,Stainless Steel Silicone Tea Maker Tea Leaking Tea Separated Tea Residue Tea Filter Household Tea Brewing Tea Set,,,https://i5.walmartimages.com/asr/c3c2993f-4dcc-4fd9-a967-d8364f90fd32.cc8c85c97ea8e2099a5c0190026d1c95.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1HB5Y0EDP88T,14,24,12/8/2022 6:21,62.99,
2YA2U81DOO5K,PRD2YA2U81DOO5K,Tea Filter Tea Balls for Loose Tea Leaf Tea Infuser Tea Baller Tea Ball Infuser,,,https://i5.walmartimages.com/asr/599bc969-df01-4214-8051-83fe118b56cf_1.bf48046d8db36869f80e137cbb4fe8d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD2YA2U81DOO5K,15,24,12/8/2022 6:21,12.38,
3AOH9O13NVDI,PRD3AOH9O13NVDI,Tea Filter Tea Balls for Loose Tea Leaf Tea Infuser Tea Baller Tea Ball Infuser,,,https://i5.walmartimages.com/asr/599bc969-df01-4214-8051-83fe118b56cf_1.bf48046d8db36869f80e137cbb4fe8d4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3AOH9O13NVDI,15,25,12/8/2022 6:21,11.86,
10060413,6.00E+12,Tea Bags-Tazo Calm Chamomile,26,4.4615,https://i5.walmartimages.com/asr/aba07d92-0cb8-4b2d-8e5b-c566e00b7b9a_1.46ac49a596482efac2bab76edf3bab0a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/6000028369077,16,25,12/8/2022 6:21,8.93,
62CES7NTH5GG,PRD62CES7NTH5GG,Biofix Horsetail Tea 20x1.75g,,,https://i5.walmartimages.com/asr/ccebd088-ab1e-474e-bdd9-44a2b8f94cc4.4abac7371bfa18ae3ad51394cf22f0a1.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD62CES7NTH5GG,17,25,12/8/2022 6:21,3.1,
3SQBLZNOPLLD,PRD3SQBLZNOPLLD,Biofix Linden Tea 20x1.75g,,,https://i5.walmartimages.com/asr/bd2062cc-731f-460b-8193-c5a5e6bc0112.6d10bd16903d6b88ab7dc2650b0f6d28.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3SQBLZNOPLLD,18,25,12/8/2022 6:21,8.99,
5QSHREDQPM11,PRD5QSHREDQPM11,Biofix Nettle Tea 20x1.75g,,,https://i5.walmartimages.com/asr/032cee04-6e07-42b4-b2f4-64c8c517f7a2.5160796d8c229be169bfa0be31b3005c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5QSHREDQPM11,19,25,12/8/2022 6:21,5.99,
5PJC7GA09ZGN,PRD5PJC7GA09ZGN,Biofix Fennel Tea 20x2g,,,https://i5.walmartimages.com/asr/90b47d32-a1f1-4c36-8ac8-67e8621abed0.eae2742f29b574dac9366a15464cd095.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5PJC7GA09ZGN,20,25,12/8/2022 6:21,8.99,
7J9O5EDOX96W,PRD7J9O5EDOX96W,"Tea Kettle, TOPTIER Japanese Cast Iron Teapot with Stainless Steel Infuser, Cast Iron Tea Kettle Stovetop Safe, Diamond Design Teapot Coated with Enameled Interior for 30 oz (900 m",,,https://i5.walmartimages.com/asr/9ef96d09-ad95-4333-92a6-38dcbb5e32cc.88a85d28b30b13c0ac15759dc492b86e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7J9O5EDOX96W,21,25,12/8/2022 6:21,71.83,
69B4BERGOH53,PRD69B4BERGOH53,Tea Filter Tea Balls for Loose Tea Leaf Tea Infuser Tea Baller Tea Ball Infuser,,,https://i5.walmartimages.com/asr/917929c2-c0a2-400c-bd1e-fbfa9ca8ea6e.6079b1bcd40eabf2a8798333684a5200.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD69B4BERGOH53,22,25,12/8/2022 6:21,11.56,
3C6MD1B7SND3,PRD3C6MD1B7SND3,Tea Filter Tea Balls for Loose Tea Leaf Tea Infuser Tea Baller Tea Ball Infuser,,,https://i5.walmartimages.com/asr/917929c2-c0a2-400c-bd1e-fbfa9ca8ea6e.6079b1bcd40eabf2a8798333684a5200.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3C6MD1B7SND3,23,25,12/8/2022 6:21,11.86,
7AVT8U13K3WH,PRD7AVT8U13K3WH,Biofix Fruit Juice Tea Black Tea with Red Orange & Lapacho 20x2g (Pack of 6),,,https://i5.walmartimages.com/asr/5f59b3d8-1b72-4517-b561-30200e974846.6fb0f09cb6de4f5f91bd6ba30e796580.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD7AVT8U13K3WH,24,25,12/8/2022 6:21,16.5,
40FUW54QF490,PRD40FUW54QF490,"Tea Kettle, TOPTIER Japanese Cast Iron Teapot with Stainless Steel Infuser, Cast Iron Tea Kettle Stovetop Safe, Diamond Design Teapot Coated with Enameled Interior for 30 oz (900 m",,,https://i5.walmartimages.com/asr/ede0f21d-0a64-42df-b1a0-583da8cc406c.c94694a2284b04fcd276345361a0ea8a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD40FUW54QF490,25,25,12/8/2022 6:21,71.83,
3ZY3N8YK62NC,PRD3ZY3N8YK62NC,"Silicone Tea Strainer, Tea Infuser, Tea Strainer, Tea Bag, Tea Strainer",,,https://i5.walmartimages.com/asr/00a96c7a-7c7c-4ced-bba7-9dd7aa691385.03404ebad0def195b6be8e1832857688.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3ZY3N8YK62NC,26,25,12/8/2022 6:21,29.99,
1X72PPAOT9DK,PRD1X72PPAOT9DK,tea strainers tea funnel tea leaves separator tea mesh tea filter,,,https://i5.walmartimages.com/asr/a6a855ce-c56f-4cbb-969b-d0cdeba5e759_1.0554d2ba137c8d3d3f3d5aa86420fdac.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1X72PPAOT9DK,27,25,12/8/2022 6:21,14.49,
6RQWP6TVSPFP,PRD6RQWP6TVSPFP,Stainless Steel Silicone Tea Maker Tea Leaking Tea Separated Tea Residue Tea Filter Household Tea Brewing Tea Set,,,https://i5.walmartimages.com/asr/c3c2993f-4dcc-4fd9-a967-d8364f90fd32.cc8c85c97ea8e2099a5c0190026d1c95.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6RQWP6TVSPFP,28,25,12/8/2022 6:21,21.99,
45ZXK695OGAD,PRD45ZXK695OGAD,"Silicone Tea Strainer, Tea Infuser, Tea Strainer, Tea Bag, Tea Str",,,https://i5.walmartimages.com/asr/3f531447-8999-4e40-8563-1a9af791af55.34d3ed2cd9835208ee9e86d4a338ea31.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD45ZXK695OGAD,29,25,12/8/2022 6:21,29.16,
5KIT5TTV7ZH4,PRD5KIT5TTV7ZH4,Biofix Mulberry Tea 20x2g,,,https://i5.walmartimages.com/asr/cbddae8a-3b60-4e18-95f1-6ac37f0b9ff7.ae3d711106f5b78326d8aa0bdf8240d9.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5KIT5TTV7ZH4,30,25,12/8/2022 6:21,6.99,
5E8FPLQI4PO4,PRD5E8FPLQI4PO4,"Mighty Leaf Tea Chamomile Citrus Whole Leaf Herb Tea | 100UN/Unit, 1 Unit/Case",,,https://i5.walmartimages.com/asr/aa3def5f-145d-45ca-9619-acb2a0393fce.b4bc319380d741c5b6c503561dc81aca.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5E8FPLQI4PO4,31,25,12/8/2022 6:21,106.85,
4NZSR3JPIWTF,PRD4NZSR3JPIWTF,destyer 100pcs Tea Filter Bags Disposable with Drawstring for Loose Leaf Tea with Natural Unbleached Cloth,,,https://i5.walmartimages.com/asr/428c26f6-dbbb-462d-87cf-0ac61120cc67_1.b082160317c932b5982cae6b9ed7fdae.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4NZSR3JPIWTF,32,25,12/8/2022 6:21,14.56,
0ZSFWOEP05X5,PRD0ZSFWOEP05X5,Honest Tea 16 fl. oz. Organic Peach Oo-La-Long Herbal Iced Tea - 12/Case,,,https://i5.walmartimages.com/asr/5297ff14-a3b8-4fa6-88e7-82b68081f3bb.19df42feaf71b4a756266e0803dc00ce.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD0ZSFWOEP05X5,33,25,12/8/2022 6:21,61.71,
4HQKS0AILMLS,PRD4HQKS0AILMLS,Youkk 100pcs Tea Filter Bags Disposable with Drawstring for Loose Leaf Tea with Natural Unbleached Cloth,,,https://i5.walmartimages.com/asr/e6a1c005-2b1e-4211-87f1-8c252af54555_1.7bde16eceb1cdb65fc8052fd08cce77a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD4HQKS0AILMLS,34,25,12/8/2022 6:21,9.97,
6RZ70K2A03K9,PRD6RZ70K2A03K9,a2zchef Higgins & Burke - Tea Bags - Lemon Tea Each [1 ct],,,https://i5.walmartimages.com/asr/f1b9da7e-e63d-40fc-a971-dd17aa0945e8.094aceb9fa31f17905f23aacc3fe9dfc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6RZ70K2A03K9,35,25,12/8/2022 6:21,27.24,
1PFG6F8CO5MM,PRD1PFG6F8CO5MM,Avazera Clean Tea 55g,,,https://i5.walmartimages.com/asr/b88cef8c-db1f-4b0b-b159-f7fbbd08c530.69ffba20fa49707cfffb4947c4aab49b.png?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1PFG6F8CO5MM,36,25,12/8/2022 6:21,14.97,
20XFZT5S26K4,PRD20XFZT5S26K4,"Tea Infuser, Tea Strainer, Silicone Tea Strainer, Tea Infuser, Tea Diffuser Set----jeepmog",,,https://i5.walmartimages.com/asr/a115785f-4459-4bf2-a126-f5dcfca63752.a574ac9367bc1e2e9a07c24a9250d49c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD20XFZT5S26K4,37,25,12/8/2022 6:21,33.39,
2I2EZM59IU02,0WF1TZR7BEBX,"Drppepioner Silicone Tea Strainer, Tea Infuser, Tea Strainer, Tea Bag, Tea Strainer",,,https://i5.walmartimages.com/asr/d684a6df-092c-4b8c-baeb-741b39044d1c.31cb8c722d5761f2ab6bd1b472cf0fda.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/0WF1TZR7BEBX,38,25,12/8/2022 6:21,13.17,
28TY4TGB8G5S,PRD28TY4TGB8G5S,Honest Tea 16 oz. Organic Sweetened Moroccan Mint Green Iced Tea - 12/Case,,,https://i5.walmartimages.com/asr/0a13e01c-6ddf-4dd9-ac9e-f154301d85b3.15d9e1aebbce5c0262654acee2da9be9.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD28TY4TGB8G5S,39,25,12/8/2022 6:21,60.99,
1FTN4QUV4ILX,PRD1FTN4QUV4ILX,becaristey 100pcs Tea Filter Bags Disposable with Drawstring for Loose Leaf Tea with Natural Unbleached Cloth,,,https://i5.walmartimages.com/asr/428c26f6-dbbb-462d-87cf-0ac61120cc67_1.b082160317c932b5982cae6b9ed7fdae.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD1FTN4QUV4ILX,40,25,12/8/2022 6:21,10.4,
5N95SCB5SMW0,PRD5N95SCB5SMW0,decodeary 100pcs Tea Filter Bags Disposable with Drawstring for Loose Leaf Tea with Natural Unbleached Cloth,,,https://i5.walmartimages.com/asr/e6a1c005-2b1e-4211-87f1-8c252af54555_1.7bde16eceb1cdb65fc8052fd08cce77a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5N95SCB5SMW0,41,25,12/8/2022 6:21,10.4,
6X7WYF4GZ3SX,PRD6X7WYF4GZ3SX,"Tea strainers, fine-meshed tea stick loose tea (detox tea, Darjleeg tea, mate tea), 2 pieces",,,https://i5.walmartimages.com/asr/5f0c0b32-fa8f-4347-9a8c-a5df5507fd56.8dcfbc9552eb0bfe02f91bf6b82b8094.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD6X7WYF4GZ3SX,42,25,12/8/2022 6:21,22.97,
3OLHSXKSBB21,PRD3OLHSXKSBB21,YDJKET Silicone Strawberry Tea Bag Tea Maker Tea Bag Tea Drain Tea Strainer Tea Strainer,,,https://i5.walmartimages.com/asr/ea8d272a-c1ae-45c7-a623-2ad890cb33eb.0e833f74a1c4ad22feee570f7bdcf621.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD3OLHSXKSBB21,43,25,12/8/2022 6:21,28.95,
5WYBI2LKN2W4,PRD5WYBI2LKN2W4,Tea Filters Tea Strainers Tea Infusers Stainless Steel Material Tea Infuser Long-Handle Tea Filters for Loose Tea Travel Tea strainers for Loose Tea,,,https://i5.walmartimages.com/asr/6991fbac-6035-4731-bf7e-4295b28dfc72.1eb3adcc35fb23ae34dbe19e2ed45424.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD5WYBI2LKN2W4,44,25,12/8/2022 6:21,29.99,
1WUI9NTQUUD4,74QLWJ9UEDON,"WREESH Silicone Tea Strainer, Tea Infuser, Tea Strainer, Tea Bag, Tea Strainer",,,https://i5.walmartimages.com/asr/8e67cfdb-1736-44a3-aad2-bd07866c7055.42e9ff223f247f8dff48522277caf095.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/74QLWJ9UEDON,45,25,12/8/2022 6:21,2.77,
62KD7JLYUUUG,5AEVOUV1XFDT,"Apmemiss Silicone Tea Strainer, Tea Infuser, Tea Strainer, Tea Bag, Tea Strainer",,,https://i5.walmartimages.com/asr/d684a6df-092c-4b8c-baeb-741b39044d1c.31cb8c722d5761f2ab6bd1b472cf0fda.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/5AEVOUV1XFDT,46,25,12/8/2022 6:21,6.99,
2EOEMRNR9XRZ,53L6N6H0OQCX,"DPTALR Silicone Tea Strainer, Tea Infuser, Tea Strainer, Tea Bag, Tea Strainer",,,https://i5.walmartimages.com/asr/d684a6df-092c-4b8c-baeb-741b39044d1c.31cb8c722d5761f2ab6bd1b472cf0fda.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/53L6N6H0OQCX,47,25,12/8/2022 6:21,11.65,
4DMMVTQG17QG,5UGSPAWCI0JS,"Gupbes Ceramic Tea Cups, Attractive Tea Mug, Tea Divided Cup, Festival Gift High Quality Teaware Collection Drinkware Accessary Kitchen For Home Drinkware Tea",,,https://i5.walmartimages.com/asr/6636ed50-ab67-48a7-8f4d-81cc0f14868d.bdf6bcaf6387b398710a37e83a81f4db.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/5UGSPAWCI0JS,48,25,12/8/2022 6:21,47.91,
47Q3TA75KA40,PRD47Q3TA75KA40,Stainless Steel Silicone Tea Maker Tea Leaking Tea Separated Tea Residue Tea Filter Household Tea Brewing Tea Set,,,https://i5.walmartimages.com/asr/c3c2993f-4dcc-4fd9-a967-d8364f90fd32.cc8c85c97ea8e2099a5c0190026d1c95.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,tea,https://www.walmart.ca/en/ip/PRD47Q3TA75KA40,49,25,12/8/2022 6:21,37.99,
